,R-HSA-1474244,R-HSA-1474165,R-HSA-168256,R-HSA-397014,R-HSA-4839726,R-HSA-1266738,R-HSA-400253,R-HSA-5653656,R-HSA-5205647,R-HSA-8963743,R-HSA-69306,R-HSA-1852241,R-HSA-74160,R-HSA-5357801,R-HSA-73894,R-HSA-8953897,R-HSA-8953854,R-HSA-1640170,R-HSA-1500931,R-HSA-112316,R-HSA-162582,R-HSA-392499,R-HSA-1430728,R-HSA-382551,R-HSA-1643685,R-HSA-109582
C3N-01898-05,-0.072,-0.006,-0.022,-0.018,0.032,-0.09,-0.056,0.001,-0.005,0.032,-0.042,-0.06,-0.034,-0.034,-0.039,0.047,-0.025,-0.048,-0.041,-0.023,0.11,0.036,-0.091,-0.031,0.038,-0.062
C3N-01899-02,-0.063,-0.005,-0.026,-0.022,0.032,-0.092,-0.057,-0.003,-0.005,0.032,-0.041,-0.059,-0.063,-0.034,-0.04,0.045,-0.024,-0.061,-0.04,-0.009,0.1,0.075,-0.091,-0.031,0.058,-0.065
C3N-01899-02,-0.063,-0.005,-0.026,-0.022,0.032,-0.092,-0.057,-0.003,-0.005,0.032,-0.041,-0.059,-0.063,-0.034,-0.04,0.045,-0.024,-0.061,-0.04,-0.009,0.1,0.075,-0.091,-0.031,0.058,-0.065
C3N-01899-02,-0.063,-0.005,-0.026,-0.022,0.032,-0.092,-0.057,-0.003,-0.005,0.032,-0.041,-0.059,-0.063,-0.034,-0.04,0.045,-0.024,-0.061,-0.04,-0.009,0.1,0.075,-0.091,-0.031,0.058,-0.065
C3N-01899-02,-0.064,-0.005,-0.025,-0.021,0.032,-0.092,-0.057,-0.003,-0.005,0.033,-0.042,-0.059,-0.064,-0.034,-0.04,0.045,-0.024,-0.061,-0.04,-0.012,0.105,0.079,-0.094,-0.034,0.057,-0.071
C3N-01899-02,-0.064,-0.005,-0.025,-0.021,0.032,-0.092,-0.057,-0.003,-0.005,0.033,-0.042,-0.059,-0.064,-0.034,-0.04,0.045,-0.024,-0.061,-0.04,-0.012,0.105,0.079,-0.094,-0.034,0.057,-0.071
C3N-01899-02,-0.064,-0.005,-0.025,-0.021,0.032,-0.092,-0.057,-0.003,-0.005,0.033,-0.042,-0.059,-0.064,-0.034,-0.04,0.045,-0.024,-0.061,-0.04,-0.012,0.105,0.079,-0.094,-0.034,0.057,-0.071
C3N-01899-02,-0.064,-0.005,-0.025,-0.021,0.032,-0.092,-0.057,-0.003,-0.005,0.033,-0.042,-0.059,-0.064,-0.034,-0.04,0.045,-0.024,-0.061,-0.04,-0.012,0.105,0.079,-0.094,-0.034,0.057,-0.071
C3N-01899-02,-0.062,-0.005,-0.024,-0.022,0.032,-0.092,-0.057,-0.003,-0.005,0.033,-0.042,-0.059,-0.061,-0.034,-0.039,0.046,-0.024,-0.06,-0.04,-0.018,0.1,0.071,-0.101,-0.033,0.063,-0.071
C3N-01899-02,-0.062,-0.005,-0.024,-0.022,0.032,-0.092,-0.057,-0.003,-0.005,0.033,-0.042,-0.059,-0.061,-0.034,-0.039,0.046,-0.024,-0.06,-0.04,-0.018,0.1,0.071,-0.101,-0.033,0.063,-0.071
C3N-01899-03,-0.057,-0.005,-0.025,-0.022,0.032,-0.094,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.055,-0.034,-0.04,0.044,-0.025,-0.061,-0.04,-0.012,0.112,0.069,-0.089,-0.028,0.062,-0.06
C3N-01998-01,-0.063,-0.005,-0.022,-0.021,0.032,-0.094,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.05,-0.034,-0.041,0.047,-0.024,-0.058,-0.04,-0.013,0.105,0.065,-0.092,-0.031,0.08,-0.065
C3N-02010-06,-0.064,-0.005,-0.025,-0.021,0.032,-0.092,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.056,-0.034,-0.04,0.043,-0.024,-0.059,-0.04,-0.013,0.103,0.071,-0.102,-0.034,0.064,-0.064
C3N-02589-03,-0.064,-0.005,-0.025,-0.021,0.032,-0.094,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.053,-0.034,-0.041,0.042,-0.024,-0.058,-0.04,-0.012,0.105,0.066,-0.097,-0.031,0.064,-0.063
C3N-02590-01,-0.065,-0.005,-0.024,-0.021,0.032,-0.091,-0.057,-0.002,-0.005,0.033,-0.042,-0.06,-0.062,-0.034,-0.037,0.046,-0.024,-0.059,-0.04,-0.031,0.13,0.078,-0.104,-0.036,0.061,-0.071
C3N-02594-04,-0.06,-0.005,-0.025,-0.022,0.032,-0.094,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.053,-0.034,-0.041,0.046,-0.025,-0.059,-0.04,-0.009,0.104,0.07,-0.088,-0.031,0.069,-0.063
C3N-02594-04,-0.06,-0.005,-0.025,-0.022,0.032,-0.094,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.053,-0.034,-0.041,0.046,-0.025,-0.059,-0.04,-0.009,0.104,0.07,-0.088,-0.031,0.069,-0.063
C3N-02696-02,-0.061,-0.005,-0.024,-0.021,0.032,-0.093,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.056,-0.034,-0.04,0.044,-0.025,-0.059,-0.04,-0.014,0.107,0.069,-0.098,-0.034,0.066,-0.065
C3N-02696-02,-0.061,-0.005,-0.024,-0.021,0.032,-0.093,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.056,-0.034,-0.04,0.044,-0.025,-0.059,-0.04,-0.014,0.107,0.069,-0.098,-0.034,0.066,-0.065
C3N-02696-05,-0.058,-0.006,-0.026,-0.022,0.032,-0.094,-0.057,-0.002,-0.005,0.033,-0.042,-0.059,-0.055,-0.034,-0.041,0.047,-0.025,-0.06,-0.04,-0.027,0.116,0.072,-0.095,-0.03,0.077,-0.065
C3N-02696-05,-0.058,-0.006,-0.026,-0.022,0.032,-0.094,-0.057,-0.002,-0.005,0.033,-0.042,-0.059,-0.055,-0.034,-0.041,0.047,-0.025,-0.06,-0.04,-0.027,0.116,0.072,-0.095,-0.03,0.077,-0.065
C3N-02696-05,-0.06,-0.005,-0.026,-0.021,0.032,-0.094,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.054,-0.034,-0.041,0.044,-0.024,-0.06,-0.04,-0.011,0.103,0.069,-0.097,-0.032,0.068,-0.064
C3N-02754-01,-0.062,-0.005,-0.025,-0.022,0.032,-0.092,-0.057,-0.003,-0.005,0.032,-0.042,-0.059,-0.053,-0.034,-0.04,0.046,-0.025,-0.059,-0.04,-0.004,0.118,0.073,-0.088,-0.032,0.063,-0.063
C3N-02754-01,-0.062,-0.005,-0.025,-0.022,0.032,-0.092,-0.057,-0.003,-0.005,0.032,-0.042,-0.059,-0.053,-0.034,-0.04,0.046,-0.025,-0.059,-0.04,-0.004,0.118,0.073,-0.088,-0.032,0.063,-0.063
C3N-02754-01,-0.062,-0.005,-0.025,-0.022,0.032,-0.092,-0.057,-0.003,-0.005,0.032,-0.042,-0.059,-0.053,-0.034,-0.04,0.046,-0.025,-0.059,-0.04,-0.004,0.118,0.073,-0.088,-0.032,0.063,-0.063
C3N-02754-01,-0.06,-0.005,-0.025,-0.022,0.032,-0.093,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.059,-0.034,-0.039,0.045,-0.025,-0.06,-0.04,-0.005,0.116,0.076,-0.088,-0.031,0.062,-0.064
C3N-02754-01,-0.06,-0.005,-0.025,-0.022,0.032,-0.093,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.059,-0.034,-0.039,0.045,-0.025,-0.06,-0.04,-0.005,0.116,0.076,-0.088,-0.031,0.062,-0.064
C3N-02754-01,-0.063,-0.005,-0.025,-0.022,0.032,-0.092,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.055,-0.034,-0.04,0.045,-0.025,-0.059,-0.04,-0.008,0.117,0.076,-0.088,-0.034,0.063,-0.064
C3N-02754-01,-0.063,-0.005,-0.025,-0.022,0.032,-0.092,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.055,-0.034,-0.04,0.045,-0.025,-0.059,-0.04,-0.008,0.117,0.076,-0.088,-0.034,0.063,-0.064
C3N-02765-02,-0.072,-0.006,-0.022,-0.019,0.032,-0.088,-0.056,0.0,-0.005,0.032,-0.042,-0.06,-0.039,-0.034,-0.041,0.04,-0.025,-0.047,-0.041,-0.025,0.116,0.043,-0.096,-0.031,0.059,-0.062
C3N-02765-02,-0.072,-0.006,-0.022,-0.019,0.032,-0.088,-0.056,0.0,-0.005,0.032,-0.042,-0.06,-0.039,-0.034,-0.041,0.04,-0.025,-0.047,-0.041,-0.025,0.116,0.043,-0.096,-0.031,0.059,-0.062
C3N-02765-02,-0.059,-0.005,-0.024,-0.022,0.032,-0.091,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.059,-0.034,-0.039,0.045,-0.025,-0.06,-0.04,-0.011,0.106,0.079,-0.092,-0.033,0.078,-0.068
C3N-02765-02,-0.059,-0.005,-0.024,-0.022,0.032,-0.091,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.059,-0.034,-0.039,0.045,-0.025,-0.06,-0.04,-0.011,0.106,0.079,-0.092,-0.033,0.078,-0.068
C3N-02765-02,-0.059,-0.005,-0.024,-0.022,0.032,-0.091,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.059,-0.034,-0.039,0.045,-0.025,-0.06,-0.04,-0.011,0.106,0.079,-0.092,-0.033,0.078,-0.068
C3N-02765-02,-0.059,-0.005,-0.024,-0.022,0.032,-0.091,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.059,-0.034,-0.039,0.045,-0.025,-0.06,-0.04,-0.011,0.106,0.079,-0.092,-0.033,0.078,-0.068
C3N-02930-01,-0.063,-0.006,-0.025,-0.023,0.032,-0.091,-0.057,-0.003,-0.005,0.033,-0.042,-0.059,-0.059,-0.034,-0.038,0.048,-0.025,-0.059,-0.04,-0.012,0.108,0.074,-0.1,-0.034,0.068,-0.065
C3N-02930-01,-0.063,-0.006,-0.025,-0.023,0.032,-0.091,-0.057,-0.003,-0.005,0.033,-0.041,-0.059,-0.057,-0.034,-0.039,0.048,-0.025,-0.059,-0.04,-0.011,0.104,0.072,-0.097,-0.034,0.071,-0.065
C3N-02930-01,-0.063,-0.006,-0.025,-0.023,0.032,-0.091,-0.057,-0.003,-0.005,0.033,-0.041,-0.059,-0.057,-0.034,-0.039,0.048,-0.025,-0.059,-0.04,-0.011,0.104,0.072,-0.097,-0.034,0.071,-0.065
C3N-02930-01,-0.063,-0.005,-0.025,-0.021,0.032,-0.094,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.056,-0.034,-0.041,0.043,-0.024,-0.06,-0.04,-0.011,0.106,0.076,-0.085,-0.029,0.075,-0.067
C3N-02930-01,-0.063,-0.005,-0.025,-0.021,0.032,-0.094,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.056,-0.034,-0.041,0.043,-0.024,-0.06,-0.04,-0.011,0.106,0.076,-0.085,-0.029,0.075,-0.067
C3N-02930-03,-0.073,-0.006,-0.023,-0.019,0.032,-0.088,-0.056,0.001,-0.005,0.032,-0.042,-0.06,-0.037,-0.034,-0.04,0.046,-0.025,-0.046,-0.041,-0.027,0.112,0.035,-0.093,-0.032,0.04,-0.06
C3N-02944-01,-0.061,-0.005,-0.025,-0.023,0.032,-0.091,-0.057,-0.003,-0.005,0.033,-0.041,-0.059,-0.058,-0.034,-0.04,0.046,-0.024,-0.058,-0.04,-0.009,0.103,0.072,-0.097,-0.035,0.067,-0.065
C3N-02996-02,-0.065,-0.005,-0.024,-0.022,0.032,-0.091,-0.057,-0.002,-0.005,0.033,-0.042,-0.059,-0.065,-0.034,-0.038,0.044,-0.024,-0.061,-0.04,-0.016,0.122,0.081,-0.101,-0.035,0.068,-0.067
C3N-02996-04,-0.072,-0.006,-0.023,-0.018,0.032,-0.09,-0.057,0.003,-0.005,0.032,-0.042,-0.06,-0.034,-0.033,-0.036,0.049,-0.024,-0.05,-0.041,-0.026,0.115,0.051,-0.098,-0.032,0.021,-0.065
C3N-02996-04,-0.072,-0.006,-0.023,-0.018,0.032,-0.09,-0.057,0.003,-0.005,0.032,-0.042,-0.06,-0.034,-0.033,-0.036,0.049,-0.024,-0.05,-0.041,-0.026,0.115,0.051,-0.098,-0.032,0.021,-0.065
C3N-02996-04,-0.075,-0.006,-0.022,-0.019,0.032,-0.088,-0.056,0.003,-0.005,0.032,-0.042,-0.06,-0.036,-0.033,-0.038,0.049,-0.025,-0.048,-0.041,-0.026,0.109,0.037,-0.092,-0.032,0.032,-0.065
C3N-02996-04,-0.075,-0.006,-0.022,-0.019,0.032,-0.088,-0.056,0.003,-0.005,0.032,-0.042,-0.06,-0.036,-0.033,-0.038,0.049,-0.025,-0.048,-0.041,-0.026,0.109,0.037,-0.092,-0.032,0.032,-0.065
C3N-03007-02,-0.06,-0.005,-0.026,-0.024,0.032,-0.09,-0.057,-0.003,-0.005,0.033,-0.041,-0.059,-0.063,-0.034,-0.041,0.047,-0.024,-0.061,-0.04,-0.019,0.104,0.079,-0.095,-0.036,0.061,-0.066
C3N-03069-03,-0.076,-0.006,-0.024,-0.019,0.032,-0.089,-0.057,-0.0,-0.005,0.032,-0.042,-0.06,-0.042,-0.034,-0.04,0.038,-0.025,-0.05,-0.041,-0.026,0.114,0.047,-0.099,-0.033,0.041,-0.061
C3N-03173-06,-0.066,-0.005,-0.021,-0.021,0.032,-0.094,-0.057,-0.002,-0.005,0.031,-0.042,-0.059,-0.057,-0.034,-0.037,0.04,-0.024,-0.058,-0.04,-0.018,0.12,0.068,-0.067,-0.036,0.064,-0.064
C3N-03430-02,-0.061,-0.005,-0.024,-0.023,0.032,-0.09,-0.057,-0.003,-0.005,0.033,-0.041,-0.059,-0.064,-0.034,-0.039,0.049,-0.024,-0.06,-0.04,-0.017,0.111,0.079,-0.097,-0.038,0.069,-0.066
C3N-03440-01,-0.06,-0.005,-0.024,-0.021,0.032,-0.093,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.057,-0.034,-0.04,0.045,-0.024,-0.059,-0.04,-0.014,0.106,0.073,-0.102,-0.035,0.074,-0.067
C3N-03670-01,-0.06,-0.005,-0.026,-0.022,0.032,-0.093,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.06,-0.034,-0.04,0.042,-0.024,-0.06,-0.04,-0.011,0.105,0.075,-0.097,-0.033,0.074,-0.066
C3N-03884-01,-0.061,-0.005,-0.025,-0.023,0.032,-0.093,-0.057,-0.003,-0.005,0.032,-0.041,-0.059,-0.06,-0.034,-0.039,0.048,-0.023,-0.06,-0.04,-0.016,0.108,0.078,-0.106,-0.035,0.07,-0.066
C3N-04282-01,-0.065,-0.005,-0.027,-0.024,0.032,-0.088,-0.057,-0.002,-0.005,0.033,-0.041,-0.059,-0.06,-0.034,-0.04,0.049,-0.025,-0.061,-0.04,-0.007,0.119,0.082,-0.105,-0.036,0.06,-0.065
C3N-04283-04,-0.068,-0.006,-0.025,-0.021,0.032,-0.091,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.049,-0.034,-0.04,0.043,-0.025,-0.056,-0.041,-0.019,0.112,0.063,-0.108,-0.034,0.067,-0.064
ER-ABDX-NT1-A,-0.069,-0.005,-0.02,-0.017,0.032,-0.091,-0.057,-0.001,-0.005,0.031,-0.042,-0.059,-0.063,-0.034,-0.036,0.058,-0.028,-0.054,-0.041,-0.017,0.129,0.049,-0.084,-0.03,0.048,-0.069
ER-ABDX-TTP1-A,-0.057,-0.005,-0.023,-0.022,0.032,-0.094,-0.057,-0.002,-0.005,0.032,-0.041,-0.059,-0.068,-0.035,-0.035,0.055,-0.027,-0.059,-0.04,-0.014,0.112,0.071,-0.091,-0.032,0.067,-0.074
ER-B0GF-TTM1-A,-0.064,-0.006,-0.016,-0.02,0.032,-0.094,-0.057,-0.002,-0.005,0.032,-0.041,-0.059,-0.073,-0.034,-0.037,0.056,-0.027,-0.058,-0.04,-0.019,0.112,0.071,-0.1,-0.034,0.061,-0.068
ER-B0GF-TTM1-A,-0.064,-0.006,-0.016,-0.02,0.032,-0.094,-0.057,-0.002,-0.005,0.032,-0.041,-0.059,-0.073,-0.034,-0.037,0.056,-0.027,-0.058,-0.04,-0.019,0.112,0.071,-0.1,-0.034,0.061,-0.068
HCM-BROD-0124-C25-85A,-0.071,-0.006,-0.022,-0.022,0.032,-0.085,-0.057,-0.003,-0.005,0.033,-0.042,-0.059,-0.052,-0.034,-0.038,0.042,-0.024,-0.059,-0.04,-0.025,0.117,0.067,-0.124,-0.033,0.053,-0.07
HCM-BROD-0229-C25-85A,-0.073,-0.006,-0.024,-0.021,0.032,-0.086,-0.057,-0.003,-0.005,0.033,-0.041,-0.059,-0.064,-0.034,-0.038,0.048,-0.027,-0.062,-0.041,-0.016,0.137,0.076,-0.126,-0.034,0.056,-0.072
HCM-BROD-0344-C25-85A,-0.073,-0.005,-0.02,-0.019,0.032,-0.089,-0.057,-0.0,-0.005,0.033,-0.041,-0.059,-0.068,-0.034,-0.036,0.045,-0.022,-0.06,-0.041,-0.028,0.127,0.064,-0.11,-0.027,0.059,-0.068
C3L-00017-02,-0.067,-0.005,-0.023,-0.022,0.032,-0.092,-0.057,-0.003,-0.005,0.033,-0.042,-0.059,-0.059,-0.034,-0.04,0.047,-0.024,-0.057,-0.04,-0.011,0.122,0.075,-0.093,-0.035,0.063,-0.07
C3L-00017-04,-0.062,-0.005,-0.025,-0.02,0.032,-0.094,-0.057,-0.003,-0.005,0.032,-0.042,-0.059,-0.055,-0.034,-0.038,0.044,-0.025,-0.059,-0.04,-0.02,0.127,0.071,-0.077,-0.035,0.062,-0.063
C3L-00017-04,-0.062,-0.005,-0.025,-0.02,0.032,-0.094,-0.057,-0.003,-0.005,0.032,-0.042,-0.059,-0.055,-0.034,-0.038,0.044,-0.025,-0.059,-0.04,-0.02,0.127,0.071,-0.077,-0.035,0.062,-0.063
C3L-00589-06,-0.07,-0.005,-0.021,-0.02,0.032,-0.093,-0.057,-0.003,-0.005,0.031,-0.042,-0.06,-0.055,-0.034,-0.037,0.045,-0.025,-0.058,-0.04,-0.021,0.124,0.069,-0.076,-0.037,0.06,-0.066
C3L-00589-06,-0.07,-0.005,-0.021,-0.02,0.032,-0.093,-0.057,-0.003,-0.005,0.031,-0.042,-0.06,-0.055,-0.034,-0.037,0.045,-0.025,-0.058,-0.04,-0.021,0.124,0.069,-0.076,-0.037,0.06,-0.066
C3L-00622-04,-0.069,-0.005,-0.022,-0.02,0.032,-0.093,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.048,-0.034,-0.039,0.042,-0.024,-0.055,-0.04,-0.015,0.106,0.061,-0.106,-0.033,0.062,-0.064
C3L-00640-06,-0.063,-0.005,-0.025,-0.021,0.032,-0.093,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.053,-0.034,-0.041,0.045,-0.024,-0.059,-0.04,-0.008,0.101,0.072,-0.088,-0.03,0.07,-0.068
C3L-00819-06,-0.061,-0.005,-0.025,-0.021,0.032,-0.095,-0.057,-0.002,-0.005,0.032,-0.042,-0.059,-0.052,-0.034,-0.041,0.047,-0.024,-0.058,-0.04,-0.008,0.106,0.063,-0.092,-0.032,0.071,-0.064
C3L-01039-03,-0.065,-0.005,-0.025,-0.022,0.032,-0.092,-0.057,-0.002,-0.005,0.033,-0.042,-0.059,-0.056,-0.034,-0.037,0.045,-0.024,-0.058,-0.04,-0.005,0.118,0.068,-0.104,-0.033,0.051,-0.065
C3L-01039-05,-0.068,-0.006,-0.023,-0.018,0.032,-0.088,-0.056,0.001,-0.004,0.033,-0.042,-0.062,-0.037,-0.034,-0.038,0.053,-0.027,-0.051,-0.041,-0.022,0.106,0.042,-0.08,-0.029,0.057,-0.067
